10    4
0.888261183612     0.926964107322     0.934636797669     0.93605304831     
0.910809093221     0.961039195538     0.963422620453     0.960180564021     
0.906286248318     0.957627047895     0.963140711933     0.970972182111     
0.881720115881     0.966887607523     0.976535208974     0.974907502826     
0.88181922022     0.949578287981     0.96174658704     0.959264134162     
0.874915448847     0.944063063289     0.957608158814     0.951130355555     
0.916294654966     0.963312045766     0.974471104275     0.974588562462     
0.914807812692     0.95524155323     0.964522995837     0.967459173968     
0.927048188369     0.962240139457     0.967640744101     0.960521079322     
0.92324019467     0.939939435294     0.94754763061     0.950584294549 
