10    4
0.863624294849     0.937166471557     0.937981831355     0.9423656885     
0.777865012977     0.868726745836     0.876863284528     0.876144581719     
0.887318735101     0.945260930128     0.959637716863     0.940227508     
0.879726191224     0.94339425454     0.944390619091     0.945242813875     
0.887099760894     0.950656134388     0.952537423861     0.941654328032     
0.867133731087     0.946113222404     0.94862833676     0.947429088769     
0.919471597941     0.958573372055     0.957528140873     0.944164394077     
0.904082870483     0.956788363612     0.961927025281     0.939995490617     
0.79212087401     0.869737053004     0.90812277759     0.8795291022     
0.839260502789     0.959132973343     0.906265870335     0.945488126719  
